x,time,dudx
0.836735,0.461000,-0.999576
0.857143,0.461000,-0.999558
0.877551,0.461000,-0.999542
0.897959,0.461000,-0.999528
0.918367,0.461000,-0.999517
0.938776,0.461000,-0.999508
0.959184,0.461000,-0.999502
0.979592,0.461000,-0.999499
0.020408,0.462000,-0.999994
0.040816,0.462000,-1.000139
0.061224,0.462000,-0.999959
0.081633,0.462000,-0.999953
0.102041,0.462000,-0.999942
0.122449,0.462000,-0.999961
0.142857,0.462000,-1.000199
0.163265,0.462000,-1.000096
0.183673,0.462000,-0.999826
0.204082,0.462000,-0.999729
0.224490,0.462000,-0.999874
0.244898,0.462000,-1.000148
0.265306,0.462000,-1.000417
0.285714,0.462000,-1.000609
0.306122,0.462000,-1.000712
0.326531,0.462000,-1.000740
0.346939,0.462000,-1.000720
0.367347,0.462000,-1.000671
0.387755,0.462000,-1.000609
0.408163,0.462000,-1.000541
0.428571,0.462000,-1.000471
0.448980,0.462000,-1.000403
0.469388,0.462000,-1.000337
0.489796,0.462000,-1.000274
0.510204,0.462000,-1.000212
0.530612,0.462000,-1.000154
0.551020,0.462000,-1.000098
0.571429,0.462000,-1.000044
0.591837,0.462000,-0.999993
0.612245,0.462000,-0.999945
0.632653,0.462000,-0.999899
0.653061,0.462000,-0.999855
0.673469,0.462000,-0.999814
0.693878,0.462000,-0.999776
0.714286,0.462000,-0.999740
0.734694,0.462000,-0.999706
0.755102,0.462000,-0.999675
0.775510,0.462000,-0.999647
0.795918,0.462000,-0.999621
0.816327,0.462000,-0.999597
0.836735,0.462000,-0.999576
0.857143,0.462000,-0.999558
0.877551,0.462000,-0.999542
0.897959,0.462000,-0.999528
0.918367,0.462000,-0.999517
0.938776,0.462000,-0.999508
0.959184,0.462000,-0.999502
0.979592,0.462000,-0.999499
0.020408,0.463000,-0.999994
0.040816,0.463000,-1.000139
0.061224,0.463000,-0.999959
0.081633,0.463000,-0.999953
0.102041,0.463000,-0.999942
0.122449,0.463000,-0.999961
0.142857,0.463000,-1.000199
0.163265,0.463000,-1.000096
0.183673,0.463000,-0.999827
0.204082,0.463000,-0.999729
0.224490,0.463000,-0.999875
0.244898,0.463000,-1.000148
0.265306,0.463000,-1.000417
0.285714,0.463000,-1.000609
0.306122,0.463000,-1.000712
0.326531,0.463000,-1.000740
0.346939,0.463000,-1.000720
0.367347,0.463000,-1.000671
0.387755,0.463000,-1.000609
0.408163,0.463000,-1.000541
0.428571,0.463000,-1.000471
0.448980,0.463000,-1.000403
0.469388,0.463000,-1.000337
0.489796,0.463000,-1.000274
0.510204,0.463000,-1.000212
0.530612,0.463000,-1.000154
0.551020,0.463000,-1.000098
0.571429,0.463000,-1.000044
0.591837,0.463000,-0.999993
0.612245,0.463000,-0.999945
0.632653,0.463000,-0.999899
0.653061,0.463000,-0.999855
0.673469,0.463000,-0.999814
0.693878,0.463000,-0.999776
0.714286,0.463000,-0.999740
0.734694,0.463000,-0.999706
0.755102,0.463000,-0.999675
0.775510,0.463000,-0.999647
0.795918,0.463000,-0.999621
0.816327,0.463000,-0.999597
0.836735,0.463000,-0.999576
0.857143,0.463000,-0.999558
0.877551,0.463000,-0.999542
0.897959,0.463000,-0.999528
0.918367,0.463000,-0.999517
0.938776,0.463000,-0.999508
0.959184,0.463000,-0.999502
0.979592,0.463000,-0.999499
0.020408,0.464000,-0.999994
0.040816,0.464000,-1.000139
0.061224,0.464000,-0.999959
0.081633,0.464000,-0.999953
0.102041,0.464000,-0.999942
0.122449,0.464000,-0.999961
0.142857,0.464000,-1.000199
0.163265,0.464000,-1.000096
0.183673,0.464000,-0.999827
0.204082,0.464000,-0.999729
0.224490,0.464000,-0.999875
0.244898,0.464000,-1.000148
0.265306,0.464000,-1.000417
0.285714,0.464000,-1.000609
0.306122,0.464000,-1.000712
0.326531,0.464000,-1.000740
0.346939,0.464000,-1.000720
0.367347,0.464000,-1.000671
0.387755,0.464000,-1.000609
0.408163,0.464000,-1.000541
0.428571,0.464000,-1.000471
0.448980,0.464000,-1.000403
0.469388,0.464000,-1.000337
0.489796,0.464000,-1.000274
0.510204,0.464000,-1.000212
0.530612,0.464000,-1.000154
0.551020,0.464000,-1.000098
0.571429,0.464000,-1.000044
0.591837,0.464000,-0.999993
0.612245,0.464000,-0.999945
0.632653,0.464000,-0.999899
0.653061,0.464000,-0.999855
0.673469,0.464000,-0.999814
0.693878,0.464000,-0.999776
0.714286,0.464000,-0.999740
0.734694,0.464000,-0.999706
0.755102,0.464000,-0.999675
0.775510,0.464000,-0.999647
0.795918,0.464000,-0.999621
0.816327,0.464000,-0.999597
0.836735,0.464000,-0.999576
0.857143,0.464000,-0.999558
0.877551,0.464000,-0.999542
0.897959,0.464000,-0.999528
0.918367,0.464000,-0.999517
0.938776,0.464000,-0.999508
0.959184,0.464000,-0.999502
0.979592,0.464000,-0.999499
0.020408,0.465000,-0.999994
0.040816,0.465000,-1.000139
0.061224,0.465000,-0.999959
0.081633,0.465000,-0.999953
0.102041,0.465000,-0.999942
0.122449,0.465000,-0.999961
0.142857,0.465000,-1.000199
0.163265,0.465000,-1.000096
0.183673,0.465000,-0.999827
0.204082,0.465000,-0.999729
0.224490,0.465000,-0.999875
0.244898,0.465000,-1.000148
0.265306,0.465000,-1.000417
0.285714,0.465000,-1.000609
0.306122,0.465000,-1.000712
0.326531,0.465000,-1.000740
0.346939,0.465000,-1.000720
0.367347,0.465000,-1.000671
0.387755,0.465000,-1.000609
0.408163,0.465000,-1.000541
0.428571,0.465000,-1.000471
0.448980,0.465000,-1.000403
0.469388,0.465000,-1.000337
0.489796,0.465000,-1.000274
0.510204,0.465000,-1.000212
0.530612,0.465000,-1.000154
0.551020,0.465000,-1.000098
0.571429,0.465000,-1.000044
0.591837,0.465000,-0.999993
0.612245,0.465000,-0.999945
0.632653,0.465000,-0.999899
0.653061,0.465000,-0.999855
0.673469,0.465000,-0.999814
0.693878,0.465000,-0.999776
0.714286,0.465000,-0.999740
0.734694,0.465000,-0.999706
0.755102,0.465000,-0.999675
0.775510,0.465000,-0.999647
0.795918,0.465000,-0.999621
0.816327,0.465000,-0.999597
0.836735,0.465000,-0.999576
0.857143,0.465000,-0.999558
0.877551,0.465000,-0.999542
0.897959,0.465000,-0.999528
0.918367,0.465000,-0.999517
0.938776,0.465000,-0.999508
0.959184,0.465000,-0.999502
0.979592,0.465000,-0.999498
0.020408,0.466000,-0.999995
0.040816,0.466000,-1.000139
0.061224,0.466000,-0.999959
0.081633,0.466000,-0.999953
0.102041,0.466000,-0.999942
0.122449,0.466000,-0.999961
0.142857,0.466000,-1.000199
0.163265,0.466000,-1.000096
0.183673,0.466000,-0.999827
0.204082,0.466000,-0.999729
0.224490,0.466000,-0.999875
0.244898,0.466000,-1.000148
0.265306,0.466000,-1.000417
0.285714,0.466000,-1.000609
0.306122,0.466000,-1.000712
0.326531,0.466000,-1.000740
0.346939,0.466000,-1.000720
0.367347,0.466000,-1.000671
0.387755,0.466000,-1.000609
0.408163,0.466000,-1.000541
0.428571,0.466000,-1.000471
0.448980,0.466000,-1.000403
0.469388,0.466000,-1.000337
0.489796,0.466000,-1.000274
0.510204,0.466000,-1.000212
0.530612,0.466000,-1.000154
0.551020,0.466000,-1.000098
0.571429,0.466000,-1.000044
0.591837,0.466000,-0.999993
0.612245,0.466000,-0.999945
0.632653,0.466000,-0.999899
0.653061,0.466000,-0.999855
0.673469,0.466000,-0.999814
0.693878,0.466000,-0.999776
0.714286,0.466000,-0.999740
0.734694,0.466000,-0.999706
0.755102,0.466000,-0.999675
0.775510,0.466000,-0.999647
0.795918,0.466000,-0.999621
0.816327,0.466000,-0.999597
0.836735,0.466000,-0.999576
0.857143,0.466000,-0.999558
0.877551,0.466000,-0.999542
0.897959,0.466000,-0.999528
0.918367,0.466000,-0.999517
0.938776,0.466000,-0.999508
0.959184,0.466000,-0.999502
0.979592,0.466000,-0.999498
0.020408,0.467000,-0.999995
0.040816,0.467000,-1.000140
0.061224,0.467000,-0.999959
0.081633,0.467000,-0.999953
0.102041,0.467000,-0.999942
